Country.Region,Province.State,date,confirmed,recovered,deaths,hospitalized_intensive,hospitalized_symptoms,isolated_at_home,tested,close_observation,suspected,serious_cases,active,alpha3
Haiti,total,2020-03-19,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HTI
Haiti,total,2020-03-20,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,HTI
Haiti,total,2020-03-21,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,HTI
Haiti,total,2020-03-22,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,HTI
Haiti,total,2020-03-23,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,HTI
Haiti,total,2020-03-24,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,HTI
Haiti,total,2020-03-25,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,HTI
Haiti,total,2020-03-26,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,HTI
Haiti,total,2020-03-27,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,HTI
Haiti,total,2020-03-28,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,HTI
Haiti,total,2020-03-29,15,1,0,NA,NA,NA,NA,NA,NA,NA,14,HTI
Haiti,total,2020-03-30,15,1,0,NA,NA,NA,NA,NA,NA,NA,14,HTI
Haiti,total,2020-03-31,15,1,0,NA,NA,NA,NA,NA,NA,NA,14,HTI
Haiti,total,2020-04-01,16,1,0,NA,NA,NA,NA,NA,NA,NA,15,HTI
Haiti,total,2020-04-02,16,1,0,NA,NA,NA,NA,NA,NA,NA,15,HTI
Haiti,total,2020-04-03,18,1,0,NA,NA,NA,NA,NA,NA,NA,17,HTI
Haiti,total,2020-04-04,20,1,0,NA,NA,NA,NA,NA,NA,NA,19,HTI
Haiti,total,2020-04-05,21,1,1,NA,NA,NA,NA,NA,NA,NA,19,HTI
Holy See,total,2020-01-22,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-01-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-01-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-01-29,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-01-30,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-01-31,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-01,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-02,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-03,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-04,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-09,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-10,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-11,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-12,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-13,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-14,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-15,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-16,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-17,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-18,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-19,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-20,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-22,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-02-29,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-03-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VAT
Holy See,total,2020-03-06,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-07,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-09,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-10,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-11,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-12,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-13,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-14,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-15,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-16,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-18,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-19,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-20,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-21,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-22,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-23,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Holy See,total,2020-03-24,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,VAT
Holy See,total,2020-03-25,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,VAT
Holy See,total,2020-03-26,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,VAT
Holy See,total,2020-03-27,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,VAT
Holy See,total,2020-03-28,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,VAT
Holy See,total,2020-03-29,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,VAT
Holy See,total,2020-03-30,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,VAT
Holy See,total,2020-03-31,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,VAT
Holy See,total,2020-04-01,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,VAT
Holy See,total,2020-04-02,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,VAT
Holy See,total,2020-04-03,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,VAT
Holy See,total,2020-04-04,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,VAT
Holy See,total,2020-04-05,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,VAT
Honduras,total,2020-01-22,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-01-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-01-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-01-29,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-01-30,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-01-31,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-01,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-02,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-03,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-04,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-09,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-10,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-11,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-12,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-13,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-14,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-15,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-16,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-17,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-18,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-19,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-20,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-22,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-02-29,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-03-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-03-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-03-09,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-03-10,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Honduras,total,2020-03-11,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,HND
Honduras,total,2020-03-12,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,HND
Honduras,total,2020-03-13,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,HND
Honduras,total,2020-03-14,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,HND
Honduras,total,2020-03-15,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,HND
Honduras,total,2020-03-16,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,HND
Honduras,total,2020-03-17,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,HND
Honduras,total,2020-03-18,9,0,0,NA,NA,NA,NA,NA,NA,NA,9,HND
Honduras,total,2020-03-19,12,0,0,NA,NA,NA,NA,NA,NA,NA,12,HND
Honduras,total,2020-03-20,24,0,0,NA,NA,NA,NA,NA,NA,NA,24,HND
Honduras,total,2020-03-21,24,0,0,NA,NA,NA,NA,NA,NA,NA,24,HND
Honduras,total,2020-03-22,26,0,0,NA,NA,NA,NA,NA,NA,NA,26,HND
Honduras,total,2020-03-23,30,0,0,NA,NA,NA,NA,NA,NA,NA,30,HND
Honduras,total,2020-03-24,30,0,0,NA,NA,NA,NA,NA,NA,NA,30,HND
Honduras,total,2020-03-25,36,0,0,NA,NA,NA,NA,NA,NA,NA,36,HND
Honduras,total,2020-03-26,52,0,1,NA,NA,NA,NA,NA,NA,NA,51,HND
Honduras,total,2020-03-27,68,0,1,NA,NA,NA,NA,NA,NA,NA,67,HND
Honduras,total,2020-03-28,95,3,1,NA,NA,NA,NA,NA,NA,NA,91,HND
Honduras,total,2020-03-29,110,3,3,NA,NA,NA,NA,NA,NA,NA,104,HND
Honduras,total,2020-03-30,139,3,7,NA,NA,NA,NA,NA,NA,NA,129,HND
Honduras,total,2020-03-31,141,3,7,NA,NA,NA,NA,NA,NA,NA,131,HND
Honduras,total,2020-04-01,172,3,10,NA,NA,NA,NA,NA,NA,NA,159,HND
Honduras,total,2020-04-02,219,3,14,NA,NA,NA,NA,NA,NA,NA,202,HND
Honduras,total,2020-04-03,222,3,15,NA,NA,NA,NA,NA,NA,NA,204,HND
Honduras,total,2020-04-04,264,3,15,NA,NA,NA,NA,NA,NA,NA,246,HND
Honduras,total,2020-04-05,268,6,22,NA,NA,NA,NA,NA,NA,NA,240,HND
Hungary,total,2020-01-22,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-01-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-01-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-01-29,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-01-30,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-01-31,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-01,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-02,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-03,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-04,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-09,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-10,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-11,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-12,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-13,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-14,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-15,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-16,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-17,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-18,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-19,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-20,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-22,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-02-29,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HUN
Hungary,total,2020-03-04,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,HUN
Hungary,total,2020-03-05,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,HUN
Hungary,total,2020-03-06,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,HUN
Hungary,total,2020-03-07,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,HUN
Hungary,total,2020-03-08,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,HUN
Hungary,total,2020-03-09,9,0,0,NA,NA,NA,NA,NA,NA,NA,9,HUN
Hungary,total,2020-03-10,9,0,0,NA,NA,NA,NA,NA,NA,NA,9,HUN
Hungary,total,2020-03-11,13,0,0,NA,NA,NA,NA,NA,NA,NA,13,HUN
Hungary,total,2020-03-12,13,0,0,NA,NA,NA,NA,NA,NA,NA,13,HUN
Hungary,total,2020-03-13,19,0,0,NA,NA,NA,NA,NA,NA,NA,19,HUN
Hungary,total,2020-03-14,30,1,0,NA,NA,NA,NA,NA,NA,NA,29,HUN
Hungary,total,2020-03-15,32,1,1,NA,NA,NA,NA,NA,NA,NA,30,HUN
Hungary,total,2020-03-16,39,1,1,NA,NA,NA,NA,NA,NA,NA,37,HUN
Hungary,total,2020-03-17,50,2,1,NA,NA,NA,NA,NA,NA,NA,47,HUN
Hungary,total,2020-03-18,58,2,1,NA,NA,NA,NA,NA,NA,NA,55,HUN
Hungary,total,2020-03-19,73,2,1,NA,NA,NA,NA,NA,NA,NA,70,HUN
Hungary,total,2020-03-20,85,2,3,NA,NA,NA,NA,NA,NA,NA,80,HUN
Hungary,total,2020-03-21,103,7,4,NA,NA,NA,NA,NA,NA,NA,92,HUN
Hungary,total,2020-03-22,131,16,6,NA,NA,NA,NA,NA,NA,NA,109,HUN
Hungary,total,2020-03-23,167,16,7,NA,NA,NA,NA,NA,NA,NA,144,HUN
Hungary,total,2020-03-24,187,21,9,NA,NA,NA,NA,NA,NA,NA,157,HUN
Hungary,total,2020-03-25,226,21,10,NA,NA,NA,NA,NA,NA,NA,195,HUN
Hungary,total,2020-03-26,261,28,10,NA,NA,NA,NA,NA,NA,NA,223,HUN
Hungary,total,2020-03-27,300,34,10,NA,NA,NA,NA,NA,NA,NA,256,HUN
Hungary,total,2020-03-28,343,34,11,NA,NA,NA,NA,NA,NA,NA,298,HUN
Hungary,total,2020-03-29,408,34,13,NA,NA,NA,NA,NA,NA,NA,361,HUN
Hungary,total,2020-03-30,447,34,15,NA,NA,NA,NA,NA,NA,NA,398,HUN
Hungary,total,2020-03-31,492,37,16,NA,NA,NA,NA,NA,NA,NA,439,HUN
Hungary,total,2020-04-01,525,40,20,NA,NA,NA,NA,NA,NA,NA,465,HUN
Hungary,total,2020-04-02,585,42,21,NA,NA,NA,NA,NA,NA,NA,522,HUN
Hungary,total,2020-04-03,623,43,26,NA,NA,NA,NA,NA,NA,NA,554,HUN
Hungary,total,2020-04-04,678,58,32,NA,NA,NA,NA,NA,NA,NA,588,HUN
Hungary,total,2020-04-05,733,66,34,NA,NA,NA,NA,NA,NA,NA,633,HUN
Iceland,total,2020-01-22,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-01-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-01-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-01-29,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-01-30,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-01-31,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-01,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-02,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-03,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-04,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-09,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-10,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-11,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-12,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-13,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-14,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-15,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-16,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-17,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-18,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-19,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-20,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-22,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ISL
Iceland,total,2020-02-28,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,ISL
Iceland,total,2020-02-29,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,ISL
Iceland,total,2020-03-01,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,ISL
Iceland,total,2020-03-02,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,ISL
Iceland,total,2020-03-03,11,0,0,NA,NA,NA,NA,NA,NA,NA,11,ISL
Iceland,total,2020-03-04,26,0,0,NA,NA,NA,NA,NA,NA,NA,26,ISL
Iceland,total,2020-03-05,34,0,0,NA,NA,NA,NA,NA,NA,NA,34,ISL
Iceland,total,2020-03-06,43,0,0,NA,NA,NA,NA,NA,NA,NA,43,ISL
Iceland,total,2020-03-07,50,0,0,NA,NA,NA,NA,NA,NA,NA,50,ISL
Iceland,total,2020-03-08,50,0,0,NA,NA,NA,NA,NA,NA,NA,50,ISL
Iceland,total,2020-03-09,58,0,0,NA,NA,NA,NA,NA,NA,NA,58,ISL
Iceland,total,2020-03-10,69,1,0,NA,NA,NA,NA,NA,NA,NA,68,ISL
Iceland,total,2020-03-11,85,1,0,NA,NA,NA,NA,NA,NA,NA,84,ISL
Iceland,total,2020-03-12,103,1,0,NA,NA,NA,NA,NA,NA,NA,102,ISL
Iceland,total,2020-03-13,134,1,0,NA,NA,NA,NA,NA,NA,NA,133,ISL
Iceland,total,2020-03-14,156,1,0,NA,NA,NA,NA,NA,NA,NA,155,ISL
Iceland,total,2020-03-15,171,8,5,NA,NA,NA,NA,NA,NA,NA,158,ISL
